"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","337","315278","0.0-13.0-4.64","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","338","315786","0.0-13.0-0.65","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","339","316295","0.0-13.0-1.65","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","340","316741","0.0-13.0-2.65","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","437","","u","learn","","learn_trial","33.3333","50","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","341","317750","0.0-13.0-3.65","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","33.3333","50","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","342","317810","0.0-13.0-4.65","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","343","318318","0.0-13.0-0.66","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","344","318826","0.0-13.0-1.66","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","345","319326","0.0-13.0-2.66","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","491","","i","learn","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","346","320338","0.0-13.0-3.66","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","347","320396","0.0-13.0-4.66","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","348","320904","0.0-13.0-0.67","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","349","321413","0.0-13.0-1.67","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","350","321925","0.0-13.0-2.67","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","503","","i","learn","","learn_trial","29.2426","87.7279","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","351","322934","0.0-13.0-3.67","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","29.2426","87.7279","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","352","322992","0.0-13.0-4.67","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","353","323501","0.0-13.0-0.68","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","354","324010","0.0-13.0-1.68","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","355","324461","0.0-13.0-2.68","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","443","","i","learn","","learn_trial","23.8209","66.7243","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","356","325470","0.0-13.0-3.68","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","23.8209","66.7243","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","357","325527","0.0-13.0-4.68","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","358","326035","0.0-13.0-0.69","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","359","326544","0.0-13.0-1.69","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","360","326901","0.0-13.0-2.69","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","349","","i","learn","","learn_trial","27.5753","79.6161","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","361","327914","0.0-13.0-3.69","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","27.5753","79.6161","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","362","327972","0.0-13.0-4.69","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","363","328480","0.0-13.0-0.70","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","364","328989","0.0-13.0-1.70","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","365","329270","0.0-13.0-2.70","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","272","","i","learn","","learn_trial","23.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","366","329784","0.0-13.0-3.70","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","23.3333","30","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","367","329845","0.0-13.0-4.70","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","368","330355","0.0-13.0-0.71","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","369","330865","0.0-13.0-1.71","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","370","331350","0.0-13.0-2.71","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","475","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","371","331859","0.0-13.0-3.71","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","372","331918","0.0-13.0-4.71","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","373","332426","0.0-13.0-0.72","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","374","332936","0.0-13.0-1.72","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","375","333397","0.0-13.0-2.72","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","452","","i","learn","","learn_trial","16.6667","40","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","376","333908","0.0-13.0-3.72","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","16.6667","40","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","377","333967","0.0-13.0-4.72","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","378","334478","0.0-13.0-0.73","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","379","334987","0.0-13.0-1.73","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","380","335294","0.0-13.0-2.73","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","297","","i","learn","","learn_trial","20","120","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","381","335803","0.0-13.0-3.73","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","20","120","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","382","335862","0.0-13.0-4.73","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","383","336369","0.0-13.0-0.74","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","384","336878","0.0-13.0-1.74","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","385","337391","0.0-13.0-2.74","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","502","","i","learn","","learn_trial","23.3473","67.4888","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","386","338399","0.0-13.0-3.74","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","23.3473","67.4888","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","387","338457","0.0-13.0-4.74","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","388","338966","0.0-13.0-0.75","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","389","339475","0.0-13.0-1.75","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","390","339750","0.0-13.0-2.75","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","266","","u","learn","","learn_trial","26.8705","82.0365","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","391","340259","0.0-13.0-3.75","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","26.8705","82.0365","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","392","340317","0.0-13.0-4.75","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","393","340826","0.0-13.0-0.76","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","394","341334","0.0-13.0-1.76","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","395","341766","0.0-13.0-2.76","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","423","","i","learn","","learn_trial","13.3333","40","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","396","342274","0.0-13.0-3.76","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","13.3333","40","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","397","342332","0.0-13.0-4.76","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","398","342841","0.0-13.0-0.77","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","399","343349","0.0-13.0-1.77","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","400","343678","0.0-13.0-2.77","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","319","","i","learn","","learn_trial","20","50","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","401","344187","0.0-13.0-3.77","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","20","50","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","402","344246","0.0-13.0-4.77","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","403","344754","0.0-13.0-0.78","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","404","345265","0.0-13.0-1.78","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","405","345837","0.0-13.0-2.78","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","565","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","406","346346","0.0-13.0-3.78","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","407","346404","0.0-13.0-4.78","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","408","346912","0.0-13.0-0.79","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","409","347421","0.0-13.0-1.79","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","410","347821","0.0-13.0-2.79","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","391","","u","learn","","learn_trial","13.3333","110","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","411","348831","0.0-13.0-3.79","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","13.3333","110","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","412","348889","0.0-13.0-4.79","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","413","349397","0.0-13.0-0.80","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","414","349906","0.0-13.0-1.80","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","415","350246","0.0-13.0-2.80","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","332","","u","learn","","learn_trial","22.0121","74.1932","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","416","350755","0.0-13.0-3.80","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","22.0121","74.1932","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","417","350813","0.0-13.0-4.80","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","418","351322","0.0-13.0-0.81","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","419","351830","0.0-13.0-1.81","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","420","352214","0.0-13.0-2.81","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","370","","i","learn","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","421","353222","0.0-13.0-3.81","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","422","353280","0.0-13.0-4.81","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","423","353789","0.0-13.0-0.82","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","424","354299","0.0-13.0-1.82","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","425","354598","0.0-13.0-2.82","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","291","","u","learn","","learn_trial","10","50","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","426","355607","0.0-13.0-3.82","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","10","50","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","427","355665","0.0-13.0-4.82","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","428","356174","0.0-13.0-0.83","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","429","356682","0.0-13.0-1.83","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","430","357165","0.0-13.0-2.83","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","475","","i","learn","","learn_trial","25.4027","83.9185","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","431","358174","0.0-13.0-3.83","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","learn_feedback","","learn_feedback","25.4027","83.9185","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","432","358232","0.0-13.0-4.83","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","433","358740","0.0-13.0-0.84","2d_cat_multi_stim_exp1","2022-3-28","10:32:14","25","75","3","9","10","40","30","120","2","19","[""White""]","No","Male","1834844","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
