"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","544","470940","0.0-12.0-2.106","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","577","i","learn","","","learn_trial","33.3333","100","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","545","471448","0.0-12.0-3.106","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","33.3333","100","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","546","471511","0.0-12.0-4.106","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","547","472021","0.0-12.0-0.107","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","548","472534","0.0-12.0-1.107","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","549","473428","0.0-12.0-2.107","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","883","i","learn","","","learn_trial","36.6667","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","550","473937","0.0-12.0-3.107","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","36.6667","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","551","473997","0.0-12.0-4.107","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","552","474506","0.0-12.0-0.108","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","553","475022","0.0-12.0-1.108","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","554","475948","0.0-12.0-2.108","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","914","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","555","476462","0.0-12.0-3.108","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","556","476523","0.0-12.0-4.108","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","557","477032","0.0-12.0-0.109","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","558","477548","0.0-12.0-1.109","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","559","478220","0.0-12.0-2.109","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","659","u","learn","","","learn_trial","27.5753","79.6161","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","560","478733","0.0-12.0-3.109","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","27.5753","79.6161","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","561","478793","0.0-12.0-4.109","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","562","479303","0.0-12.0-0.110","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","563","479815","0.0-12.0-1.110","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","564","480612","0.0-12.0-2.110","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","784","i","learn","","","learn_trial","40","40","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","565","481125","0.0-12.0-3.110","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","40","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","566","481187","0.0-12.0-4.110","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","567","481696","0.0-12.0-0.111","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","568","482208","0.0-12.0-1.111","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","569","483188","0.0-12.0-2.111","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","967","i","learn","","","learn_trial","40","50","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","570","483699","0.0-12.0-3.111","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","40","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","571","483758","0.0-12.0-4.111","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","572","484268","0.0-12.0-0.112","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","573","484780","0.0-12.0-1.112","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","574","485469","0.0-12.0-2.112","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","680","i","learn","","","learn_trial","10","50","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","575","485980","0.0-12.0-3.112","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","10","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","576","486040","0.0-12.0-4.112","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","577","486551","0.0-12.0-0.113","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","578","487064","0.0-12.0-1.113","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","579","487724","0.0-12.0-2.113","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","650","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","580","488734","0.0-12.0-3.113","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","581","488794","0.0-12.0-4.113","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","582","489307","0.0-12.0-0.114","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","583","489818","0.0-12.0-1.114","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","584","490403","0.0-12.0-2.114","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","576","u","learn","","","learn_trial","27.5753","70.3839","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","585","490916","0.0-12.0-3.114","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","27.5753","70.3839","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","586","490975","0.0-12.0-4.114","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","587","491486","0.0-12.0-0.115","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","588","491998","0.0-12.0-1.115","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","589","492708","0.0-12.0-2.115","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","701","i","learn","","","learn_trial","26.6667","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","590","493216","0.0-12.0-3.115","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","26.6667","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","591","493279","0.0-12.0-4.115","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","592","493788","0.0-12.0-0.116","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","593","494301","0.0-12.0-1.116","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","594","495331","0.0-12.0-2.116","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","1023","i","learn","","","learn_trial","20.7574","87.7279","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","595","496342","0.0-12.0-3.116","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","20.7574","87.7279","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","596","496402","0.0-12.0-4.116","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","597","496910","0.0-12.0-0.117","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","598","497423","0.0-12.0-1.117","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","599","498524","0.0-12.0-2.117","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","1092","i","learn","","","learn_trial","13.3333","60","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","600","499033","0.0-12.0-3.117","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","13.3333","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","601","499097","0.0-12.0-4.117","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","602","499606","0.0-12.0-0.118","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","603","500116","0.0-12.0-1.118","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","604","501332","0.0-12.0-2.118","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","1203","u","learn","","","learn_trial","24.3324","83.7744","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","605","501842","0.0-12.0-3.118","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","24.3324","83.7744","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","606","501906","0.0-12.0-4.118","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","607","502415","0.0-12.0-0.119","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","608","502930","0.0-12.0-1.119","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","609","503676","0.0-12.0-2.119","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","737","u","learn","","","learn_trial","26.4216","82.9254","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","610","504190","0.0-12.0-3.119","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","26.4216","82.9254","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","611","504249","0.0-12.0-4.119","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","612","504758","0.0-12.0-0.120","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","613","505270","0.0-12.0-1.120","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","614","506091","0.0-12.0-2.120","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","811","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","615","506600","0.0-12.0-3.120","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","616","506663","0.0-12.0-4.120","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","617","507173","0.0-12.0-0.121","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","618","507679","0.0-12.0-1.121","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","619","508692","0.0-12.0-2.121","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","997","i","learn","","","learn_trial","23.3333","50","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","620","509206","0.0-12.0-3.121","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","23.3333","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","621","509271","0.0-12.0-4.121","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","622","509776","0.0-12.0-0.122","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","623","510294","0.0-12.0-1.122","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","624","511612","0.0-12.0-2.122","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","1310","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","625","512622","0.0-12.0-3.122","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","626","512681","0.0-12.0-4.122","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","627","513192","0.0-12.0-0.123","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","628","513703","0.0-12.0-1.123","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","629","514466","0.0-12.0-2.123","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","750","i","learn","","","learn_trial","16.6667","70","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","630","514973","0.0-12.0-3.123","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","16.6667","70","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","631","515032","0.0-12.0-4.123","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","632","515542","0.0-12.0-0.124","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","633","516053","0.0-12.0-1.124","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","634","516738","0.0-12.0-2.124","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","674","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","635","517747","0.0-12.0-3.124","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","636","517808","0.0-12.0-4.124","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","637","518318","0.0-12.0-0.125","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","638","518829","0.0-12.0-1.125","2d_cat_multi_stim_exp1","2022-4-29","14:25:34","25","75","3","9","10","40","30","120","71","19","[""Asian""]","No","Female","1869635","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
